file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,centroid,bandwidth,rolloff,flatness,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr,rms,hive,timestamp
/Users/user/Desktop/hivenavigator/audio/hive_03/03/07/hive_03_20260307_220314.flac,-648.764518694828,252.76413357507184,-48.96655314024264,2.9108220362832955,39.09773423094827,-21.64910743292511,-9.034036745094312,1.4728685672019854,-12.957609869379516,-8.123126744057647,-10.967218722620805,-11.46418820530527,-9.437203825362113,563.8563937177589,559.9067939615928,1155.594001666204,4.3395269774262906e-05,0.3529552897832819,0.3137811351716901,0.3418124693091788,0.3802450866342258,0.4042258091209132,0.441507519283932,0.5543903954196119,0.7361539544469002,0.8625932566954794,0.8387814432581907,0.5634048954746229,0.42897530147687063,0.04044994445987226,0.0001986713,hive_03,2026-03-07 22:03:14
/Users/user/Desktop/hivenavigator/audio/hive_03/03/07/hive_03_20260307_223314.flac,-647.7790449326093,260.5126642185752,-59.69673563151415,9.271174451412454,38.65909682273763,-25.76745862493125,-7.535168268793173,-2.058933657875453,-12.68195085071775,-6.641794663020785,-13.157783583555428,-9.776592132782884,-9.776659744525974,583.5222183433164,576.6469349173453,1224.1027492363232,4.4818564816462884e-05,0.37153902755927837,0.3054106199553785,0.3037669565299126,0.3505331305523598,0.3813614260757177,0.4060199520684786,0.4438033380662586,0.5514849472854693,0.7232727533511374,0.8885966122086685,0.7920113928611332,0.48867421599894695,0.04183881213551791,0.00020818473,hive_03,2026-03-07 22:33:14
/Users/user/Desktop/hivenavigator/audio/hive_03/03/07/hive_03_20260307_230314.flac,-647.0407617980457,250.76027565645407,-51.75946786523015,3.939023633005637,40.20490448232786,-22.19776435853902,-9.44769844176208,1.0883398140695277,-13.357088009610937,-8.182133262529819,-10.40117927689167,-11.103548241185411,-10.100034403606092,581.1100257402287,574.545372614491,1220.240766453763,4.601007808699063e-05,0.3402278151513518,0.29398923904299856,0.2983581863741758,0.3408896445262479,0.3962799306178762,0.4130472589418066,0.4415553762174219,0.5612281698654186,0.7472069380873861,0.8812300802904782,0.7711661608751541,0.461358062729483,0.04125669952790891,0.00019712976,hive_03,2026-03-07 23:03:14
/Users/user/Desktop/hivenavigator/audio/hive_03/03/07/hive_03_20260307_233314.flac,-624.9586751883711,220.1116205341192,-31.43176933898269,-4.680248181469534,37.55344121364856,-15.00870538995897,-16.23536060263916,1.9893005383691185,-12.195253710177397,-12.92782297120236,-8.594734290528683,-12.92280231847438,-12.327606516582536,577.4827779249075,570.2674392693766,1206.896973063038,4.55977198346367e-05,0.3812794849867742,0.3323520405950129,0.2971529602072445,0.3217609640531268,0.3635005493853746,0.3804816408363507,0.4292193875779439,0.5284682420681367,0.6959462058411726,0.8665708060837977,0.8144913705786708,0.5104582120864832,0.04102605179116911,0.0001979473,hive_03,2026-03-07 23:33:14
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_000314.flac,-661.0271857898699,254.16991452757256,-52.234416287019855,4.878756903185462,38.11411659144995,-22.556816364330754,-8.133336112381315,-0.7900020082438959,-13.610597248877212,-7.811557748825741,-12.145143549506596,-11.44104375135534,-10.270911035727407,563.9618313373559,562.5054492785877,1162.617050819217,4.4191270547568355e-05,0.19841344311669468,0.1848435848680253,0.20493158721671498,0.23414816671002636,0.24893731108160266,0.28052794206337867,0.4162096146264282,0.6902201227151087,0.8713254132356337,0.7932594902225351,0.498354565989838,0.2677531792557906,0.03898807622882532,0.00019129852,hive_03,2026-03-08 00:03:14
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_003314.flac,-656.9992070223941,249.27633832239277,-48.58970970609965,2.4409915262681827,38.777483027675906,-20.895513641917326,-10.566532009963348,-1.7870638941116652,-14.898349628286338,-9.056310116453236,-11.45753487764325,-11.621916329292821,-10.039922806977854,560.2417393915583,558.0218093257813,1158.5240211052485,4.201382044021734e-05,0.25126845963601335,0.2137149710887169,0.19279109904134428,0.2049711612063876,0.25972241143351915,0.30774522446098407,0.3067997171266373,0.4063053496049427,0.6075301177043303,0.8402089482428641,0.7447078316485032,0.41223928944684096,0.03875753262982505,0.00019656392,hive_03,2026-03-08 00:33:14
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_010314.flac,-665.0879613196317,255.0263659758691,-53.75444060507801,5.881642192776873,39.784461366455055,-22.723205100230977,-9.577977984602125,-2.3348618782379735,-14.559485201753072,-8.317256179578921,-11.898466183072605,-11.108451061705898,-10.931255159883605,564.1064058806276,564.7329534837056,1180.795890030547,4.5475516557325466e-05,0.23521781541399905,0.22361517314483037,0.2335135039833803,0.27027473161910465,0.34130147604694716,0.386816367929494,0.4101100703695576,0.5567615142816301,0.7564359293408761,0.8556324496445634,0.7038251767035099,0.3642098178232524,0.039123854484865314,0.00018513906,hive_03,2026-03-08 01:03:14
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_013314.flac,-659.1577412430256,256.85310456571193,-57.013592051154546,6.338596822532994,39.81381817963361,-23.506499933353556,-9.462894426725663,-3.37196613730646,-14.262791509847313,-6.738104521222084,-11.543438424838653,-10.228150591846557,-9.949093362295581,577.3950749843876,571.7270843353799,1220.1507914468202,4.780778959709224e-05,0.28996573950795734,0.2510387399788186,0.267941139710113,0.2907075350481949,0.33193096362488655,0.37697423778273775,0.4523669896013716,0.6028430717532608,0.7517704534071423,0.8326843130191759,0.7759888624013676,0.4658525519017013,0.04085445015273535,0.00018814072,hive_03,2026-03-08 01:33:14
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_020313.flac,-656.723706420981,249.1027069388505,-52.30087687433835,3.3063088415210653,39.42694144199811,-22.127158016808945,-10.45310825981357,-1.3211808384517592,-14.321237177358393,-8.1134519494067,-10.816603193561388,-11.413750090386495,-10.596474665758862,577.7999756574922,572.6419064817056,1217.3557345181894,4.310638187537554e-05,0.17743148304083264,0.14655377150242432,0.1590690778392239,0.17895551731222067,0.19785956384988673,0.2175932633724002,0.2583888476397027,0.38597975622742214,0.5752201466525347,0.7973487628614534,0.7306943922028756,0.360003613531978,0.039409660510969176,0.00019582004,hive_03,2026-03-08 02:03:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_023313.flac,-660.6039612789614,255.27864759278788,-52.001378516501916,3.850107171754175,39.12424828732967,-23.38985326718174,-10.854408083708222,-1.4011543958811927,-13.85696263809784,-7.2867525771088015,-10.436420809981692,-11.124187306363247,-10.214217123119417,560.5156138339847,558.1953015934466,1158.0024993057484,3.831174628702921e-05,0.16845204145788834,0.1462652023553648,0.162225695105494,0.2133232091183319,0.25949236553514426,0.26580663115265374,0.2512019049565717,0.31499597215670283,0.5495351333431536,0.8235589850923042,0.6911787211600631,0.32875446313105117,0.038476516939738956,0.00020347052,hive_03,2026-03-08 02:33:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_030313.flac,-533.9887788851995,98.39588429237634,27.350514776489835,3.3155911377048506,10.838484506102489,4.033867711156771,-9.511079322675178,-8.03276895948869,-3.908787149806664,-8.826203005674236,-11.074640699528759,-7.303498118465271,-8.07001958945792,569.1541838742114,563.3881026666182,1219.194452073606,0.010762970212574606,0.2626736538278044,0.23313425203259813,0.2628051692952797,0.28815587579088603,0.3338885336152814,0.35270794013685564,0.376894097574377,0.5010027464755809,0.6971239303251479,0.8833811611577895,0.7427865452814764,0.40920394790953163,0.0400175089261192,0.00018197334,hive_03,2026-03-08 03:03:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_033333.flac,-667.4130313174603,254.60890742929848,-54.99106446852808,5.553344891659419,39.16540813877952,-24.17504396325478,-9.26291897611493,-1.8427935220081202,-15.860521966226257,-9.095200602422256,-12.352523313119763,-11.194182285907715,-9.786819483163477,574.1983861794785,569.3584891282758,1193.5678978061649,5.0613104678466787e-05,0.27918397948846013,0.22381901336331333,0.24971242192401732,0.2828264924282475,0.3610757639835109,0.400526281943589,0.3763020373481799,0.47392040128882557,0.6524246043672057,0.8227798931435301,0.8511902350079315,0.5175425593647489,0.04038907595112468,0.00017410443,hive_03,2026-03-08 03:33:33
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_040333.flac,-532.7719705802724,98.75842930360965,26.44709020068563,3.677413731698204,11.736512970615745,3.4571646073265185,-10.238580141416751,-7.215830811743879,-2.8614538342816638,-8.690521858198876,-10.880071538820971,-6.6773989711904616,-7.733734550099459,577.5964533457624,572.4034955012784,1254.361164515243,0.010765811521380524,0.2894146797147985,0.24840078129110413,0.28416665099734045,0.3319822213147649,0.42232088479827573,0.45893339490997254,0.4752617882867467,0.5960557462760482,0.7502285436221957,0.8552082935787007,0.7891240542058385,0.4628571076502381,0.040705626888217515,0.00018010808,hive_03,2026-03-08 04:03:33
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_043353.flac,-531.3063940611449,99.67448837541305,25.418206240474323,2.458643645480974,11.400507985654471,3.3423315412467094,-10.633160775944647,-7.678064686817984,-3.516671471702124,-9.6547805150165,-11.485243563261397,-6.53614203684543,-7.572077506275738,581.598603033009,570.8221411347155,1255.7868717385334,0.010765185021123004,0.30496048837369116,0.2409134779222695,0.2559432346958005,0.29103747827032583,0.3368706451102277,0.40248968825151055,0.41667436710129424,0.4885779065542242,0.6373313873093652,0.8106274898239731,0.8809407504865785,0.5621575534622424,0.04135730225212854,0.00018222113,hive_03,2026-03-08 04:33:53
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_050413.flac,-643.1963495218522,232.27057582989968,-33.757066689357224,-0.06181257016069129,39.669699844837034,-17.08623706326042,-12.181898028785417,5.4330101902078765,-12.026872956873458,-11.425802689444817,-7.773965548512976,-11.135429948142969,-8.99766691815844,550.3686847045761,557.5125325361165,1118.4729241877255,4.598891609570706e-05,0.3332908883718099,0.2971797269716553,0.3149898265882831,0.3576279549318408,0.41331794993312193,0.4269730020298494,0.4322759252127471,0.540530140089723,0.695026700257837,0.8482985582768457,0.8356352968373115,0.509072227610533,0.03875564079422382,0.0001987237,hive_03,2026-03-08 05:04:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_053413.flac,-640.5955315941579,226.62310157813292,-34.46166912336782,-2.3533494658365712,37.056151467774725,-18.545663905878175,-14.09919583454066,4.114776306405617,-12.941102613259966,-13.319059372741973,-9.15501365457869,-11.632752032633586,-9.857892328085986,570.8162902713004,568.0157274856107,1164.302138294918,4.867428807062215e-05,0.28928440536111444,0.2342061764447553,0.2481794729082381,0.2823304497642371,0.3444479359485914,0.3748955766814281,0.38323268967304114,0.5007446350774452,0.7078431142809956,0.8608975425595647,0.8381612211937561,0.502422180050187,0.040385344348792006,0.00018071842,hive_03,2026-03-08 05:34:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_060413.flac,-665.5707756251178,256.35395094938167,-55.43514374683971,6.5959541478458386,39.751620754400896,-25.25765244595439,-8.0759039074284,1.6726230931147665,-14.062767726250758,-9.29602467916301,-12.47487203081167,-10.485809793337795,-8.455319224804587,576.6310524031998,573.478012572429,1190.4115523465705,5.1067693303147766e-05,0.32536059074733,0.26389643619706415,0.27508949498919893,0.2949942220880126,0.3300954629474042,0.3971739714824205,0.4310798679861872,0.514252275222084,0.6744683800859793,0.8161337757978774,0.8566207300994396,0.5748463595575786,0.040820917800610944,0.00017457394,hive_03,2026-03-08 06:04:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_063413.flac,-644.2748959875302,234.7014680652079,-41.46960359670131,0.9872052152540077,38.540331863372806,-21.190875895291107,-12.589085835964003,3.423812021725066,-13.64208189348685,-11.93488268081219,-10.012448951533644,-11.197826218929963,-8.708152102314212,583.6029520528707,577.4640236460654,1204.3143571230214,5.138225234384155e-05,0.2927686517694599,0.24050748545020886,0.2640216639920295,0.2979774013568172,0.3458410787915698,0.39726947129241585,0.41643109102606957,0.5170207976392269,0.6775798023247076,0.811031951978843,0.8657397131580263,0.5526687363038562,0.0415260344348792,0.00017916538,hive_03,2026-03-08 06:34:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_070413.flac,-646.745470702442,243.85642007869177,-46.0966538057695,4.079810552949326,39.36444958595041,-22.883615760965355,-9.816913354642853,4.053344530504549,-13.442977689527346,-10.466129877044624,-10.739972504724768,-10.975175575064018,-7.9996485692946075,578.4476893566896,576.0993988375237,1189.4757011941128,4.942489590515832e-05,0.28708082034819254,0.2547488063627682,0.27860730697660385,0.29390801908125047,0.33260306464640926,0.36508082759823435,0.4138721776916702,0.5556473039348552,0.7371190620096737,0.8492362145225887,0.805297809640828,0.4929877602178681,0.0410730179116912,0.00018768523,hive_03,2026-03-08 07:04:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_073413.flac,-525.4366080860063,104.7679717263583,25.793422686060516,2.1670026643306874,11.776756089379653,3.314818234820313,-9.781534759431011,-5.1259845661809,-1.683607040468582,-9.912437542608851,-12.211671478330224,-6.6422305377063156,-7.373492197323217,573.1535456120788,568.1939192260111,1181.296072507553,0.010759890199994876,0.3461754477913325,0.2699941864614604,0.2629496305804137,0.27168127490289123,0.31496200661780743,0.34132130126653526,0.3513610582994474,0.4503531667176883,0.6206343260492652,0.8079952195689698,0.8972943301042384,0.5982217697217924,0.04088523070585005,0.00020197,hive_03,2026-03-08 07:34:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_080433.flac,-528.3273699077835,103.05593491781893,27.217891049754684,2.3257201166060435,10.855631579929955,4.278510929509705,-8.148922560022443,-4.966923923830058,-1.680889817259502,-9.138071197857721,-11.92377248186209,-6.761697077088421,-6.920543323889626,567.7832394867698,560.7649370742447,1201.6157648997528,0.010760410432603687,0.33138855067257544,0.27030793708836587,0.27418372907487226,0.3108963353322596,0.40105468866565325,0.47833015212082974,0.43340392053538934,0.5300725781156966,0.6824848348901291,0.8342823032233465,0.842881717731745,0.5230833943797059,0.04070162730019225,0.00019070233,hive_03,2026-03-08 08:04:33
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_083453.flac,-523.0186219122121,106.31166997259803,25.132040307791286,1.9309389297593997,13.486196595801127,5.223743067936517,-9.244788878479996,-4.936704997166327,-0.8122852026883185,-9.167979191464303,-12.05322559339674,-6.203875009667231,-6.532965366749539,568.1534040023053,566.270325537971,1229.5358418017029,0.0107547398917329,0.30330287869196276,0.25291716353617744,0.274109873200797,0.3917873545916385,0.40310535390122204,0.41194169016840204,0.42086358165555016,0.5573583137844369,0.7423616432467414,0.8574012633039056,0.7337327039761135,0.4504321474921472,0.04004535155177149,0.0002124682,hive_03,2026-03-08 08:34:53
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_090513.flac,-516.3984380906547,112.02083861903054,24.627829079276317,0.5130386815213124,13.739587439550977,5.285075710642866,-9.74455046547777,-4.8146217387465455,-0.2783218260684937,-8.621422774713453,-11.297355397754533,-5.845055895745729,-6.985810986101196,552.7761389001399,554.3721535318344,1176.428961003545,0.017758174288593866,0.32421196313520495,0.23634486335607496,0.22400042764967154,0.258872259389582,0.2868456281922695,0.2788701747228129,0.3079093307621424,0.4193356810942767,0.6040937907147699,0.8095979196959496,0.7700025585224679,0.4991410186041088,0.0384813880556313,0.00024957064,hive_03,2026-03-08 09:05:13
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_093546.flac,-611.9028971719667,222.11694284223918,-26.465222905176237,-4.729060267571666,37.48374997620739,-13.034817167343085,-13.645604065379171,6.462661325677413,-9.22650612340398,-12.598047458899536,-7.484163215209537,-11.079206054912126,-9.605457581420055,559.2327240479693,559.3075862895714,1137.7858928075534,3.843152712352901e-05,0.391596735144848,0.3413870602071517,0.344837036806899,0.4278657299436717,0.4453816575119689,0.4208576446378534,0.46941216024246196,0.6110384448585707,0.7995231151439168,0.8251480808134986,0.6870369933636963,0.5085513308111819,0.039987017495140234,0.00022671535,hive_03,2026-03-08 09:35:46
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_100546.flac,-583.4798594686696,191.03498588474534,-8.969110571059357,-10.23094684846105,30.71371765544537,-4.840839047092806,-17.130055673753574,3.399304095884699,-5.0559712080513455,-14.958578015251872,-7.243918208178708,-8.367423962082981,-12.788325601921843,563.1156534007018,556.3721763748653,1146.9472368786448,3.7445362373495704e-05,0.3773941236952653,0.32422058014385013,0.33976867254600296,0.4302922303144881,0.4637895505989003,0.4413504097002922,0.4554557438726399,0.588048120052599,0.7927777702948124,0.813452598942515,0.6670222645388963,0.4938419501055513,0.040503714246042766,0.0002464824,hive_03,2026-03-08 10:05:46
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_103546.flac,-561.2110962369919,172.8677884012606,0.9087805344320683,-10.812833798477058,25.545153463670534,-1.0881929487721742,-17.162046971360464,0.5216408520071951,-3.3583387152372315,-15.503457967186375,-9.225327945594591,-6.94575838740613,-12.596375003984418,562.2239654562211,552.783065733727,1132.6550958067203,3.490314256929214e-05,0.4134078247087467,0.3131724160551128,0.31288726861475086,0.34603115354245484,0.344860470389849,0.35506428361751613,0.410203969109328,0.5448557570165554,0.736359759473437,0.7804225676906765,0.662787749526591,0.5465351982818785,0.040060677589558454,0.00028832984,hive_03,2026-03-08 10:35:46
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_110546.flac,-591.4618971821037,229.2158079120746,-31.478742224627503,-7.9136209394298405,33.321723548021225,-17.42191381945166,-15.312015283452252,1.5957119436197,-14.49726432119727,-14.234019618893646,-10.213011559598863,-13.706594028189777,-10.168343203349382,557.7543908520328,536.2116481814841,1090.832546514857,2.4797707716555186e-05,0.4126351235275532,0.24222888516060465,0.21569961284125813,0.2359458247049751,0.24582954455877962,0.28174898884680466,0.3601221590271262,0.4925674267654608,0.6668899387845892,0.7405482920550795,0.6864667928129254,0.6113676139176821,0.04063635101360733,0.0003281258,hive_03,2026-03-08 11:05:46
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_113546.flac,-530.3871008440572,171.46894809619863,3.933178807690033,-12.334876824717837,21.6454548510103,-3.2059273659912404,-20.066685139447102,-2.9656570224819836,-5.44795762332973,-17.534898014203584,-10.85797378771244,-7.06244320212853,-12.741638372155693,550.7189498163348,525.8836436686001,1062.2168841988337,1.9776963116434917e-05,0.4439926373395537,0.22815364832739146,0.17340744340099037,0.17456678366331788,0.18827806128219987,0.21060874839853136,0.27280396949406993,0.4176227272384471,0.6145540538975139,0.722859949003685,0.7222980901785143,0.6771298324132973,0.040316821716189936,0.00040332918,hive_03,2026-03-08 11:35:46
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_120546.flac,-570.8003800225197,223.15174645576988,-26.433298897098087,-10.337331433001388,32.095259897532316,-15.672153024225622,-17.630368119182062,0.9518160701136809,-14.195288554604577,-15.976625549862884,-9.521867702411095,-13.36046750868403,-11.49177403599904,552.161564819266,526.0141136965366,1067.1232990835879,1.8570963031353017e-05,0.6191873044338135,0.3509006981905283,0.1851085753370201,0.16031382374954603,0.1586408461010935,0.16771531290655364,0.2112128790560856,0.3095797305131041,0.5022688474250783,0.7008261771498338,0.7327882262320501,0.7106632951717861,0.040703450430435995,0.00040623144,hive_03,2026-03-08 12:05:46
/Users/user/Desktop/hivenavigator/audio/hive_03/03/08/hive_03_20260308_123546.flac,-551.4657252641226,207.09193712557894,-17.972055772831478,-12.472302311091836,28.679214288269005,-12.203725687034847,-18.515611687404306,0.875905225996269,-11.730600929314377,-16.730710717886414,-8.552151169716668,-11.437921305813955,-12.450812428709392,563.0030851626733,533.6484495435116,1091.3510136073312,1.9713262975913397e-05,0.43093632829398526,0.22056145866243898,0.1727035918250364,0.1677309279523151,0.1749704326496247,0.21352636643397507,0.27806050852159575,0.40634101941565265,0.6298591502175754,0.7552343560436124,0.7205565824457433,0.6824701422228655,0.04136946334351568,0.00041679837,hive_03,2026-03-08 12:35:46
